scenario,operationClass,sessionMemoryMode,gcStrategy,secondaryArtifacts,repetitions,repetitionIndex,openConcurrency,targetMiB,status,fileCount,entryCount,generationMs,firstOpenMs,exactAuthenticatedReopenMs,transcriptAheadReopenMs,repeatedLifecycleMs,firstOpenP95Ms,throughputMiBPerSecond,operationRssGrowthMiB,firstOpenRssGrowthMiB,lookupRssGrowthMiB,teardownRssGrowthMiB,maxRssMiB,phaseEvidenceJson,counterEvidenceJson,coldLookupP95Ms,warmLookupP95Ms,coldRangeReads,warmRangeReads,accountedMiB,reservedMiB,residentMiB,sidecarFileMiB,sidecarEnabled,coldRetirementActive,dictionaryArtifactEnabled,parentArtifactEnabled,gcRequests,bytesRead,bytesWritten,recordsParsed,indexWriteCalls,fsyncCount,failureCode,failureMessage
linear-resume,raw-cold-first-open,enabled,pressure,lazy,1,0,1,384,ok,1,1536,143.36845800000003,396.78399999999993,,,,396.64358400000003,967.7809589096337,94.578125,94.578125,0.109375,95.015625,310.953125,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.031459,""cpuUserMicros"":33,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":337.210333,""cpuUserMicros"":369852,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":33.808584,""cpuUserMicros"":32491.999999999996,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":2.364195,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.002417,""cpuUserMicros"":3,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.001125,""cpuUserMicros"":1,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.040084,""cpuUserMicros"":40,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.6927909999999999,""cpuUserMicros"":632,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.595375,""cpuUserMicros"":1556,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.185208,""cpuUserMicros"":2291,""cpuSystemMicros"":null}}","{""gcRequests"":5,""gcElapsedMs"":17.942999999999998,""bytesRead"":470138331,""bytesWritten"":376964,""recordsParsed"":1540,""lineAssemblyCopyCount"":7691,""lineAssemblyCopyBytes"":403109637,""indexWriteCalls"":2,""indexWriteBytes"":376283,""fsyncCount"":2,""fsyncElapsedMs"":0.6877070000000001}",0.9102080000000115,0.06733399999995981,1,0,45.06850051879883,45.0625,0.25780391693115234,0.3602743148803711,true,true,false,false,5,470138331,376964,1540,2,2,,
linear-resume,raw-cold-first-open,enabled,pressure,lazy,1,1,1,384,ok,1,1536,106.89391599999999,395.156584,,,,395.03337500000004,971.7666756629316,87.734375,87.734375,0.078125,88.5,301.203125,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.024834,""cpuUserMicros"":27,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":340.387083,""cpuUserMicros"":372778,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":29.29225,""cpuUserMicros"":30781,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":4.479075,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.001959,""cpuUserMicros"":2,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.001042,""cpuUserMicros"":1,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.037,""cpuUserMicros"":38,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.641167,""cpuUserMicros"":560,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.351209,""cpuUserMicros"":1331,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.506417,""cpuUserMicros"":2408,""cpuSystemMicros"":null}}","{""gcRequests"":5,""gcElapsedMs"":18.312416,""bytesRead"":470138331,""bytesWritten"":376964,""recordsParsed"":1540,""lineAssemblyCopyCount"":7691,""lineAssemblyCopyBytes"":403109637,""indexWriteCalls"":2,""indexWriteBytes"":376283,""fsyncCount"":2,""fsyncElapsedMs"":0.637001}",0.8071669999999358,0.07537500000000819,1,0,45.06850051879883,45.0625,0.25780391693115234,0.3602743148803711,true,true,false,false,5,470138331,376964,1540,2,2,,
linear-resume,raw-cold-first-open,enabled,pressure,lazy,1,0,1,512,ok,1,2047,175.29899999999998,502.412583,,,,502.260625,1019.0827565319955,96.28125,96.28125,0.328125,96.8125,343.703125,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.022708,""cpuUserMicros"":24,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":451.105958,""cpuUserMicros"":497410,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":30.255875,""cpuUserMicros"":32284.999999999996,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":2.999145,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.002333,""cpuUserMicros"":3,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.000958,""cpuUserMicros"":1,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.032459,""cpuUserMicros"":32,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.797041,""cpuUserMicros"":687,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.326708,""cpuUserMicros"":1310,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.269959,""cpuUserMicros"":2437,""cpuSystemMicros"":null}}","{""gcRequests"":5,""gcElapsedMs"":19.129167,""bytesRead"":604482789,""bytesWritten"":503696,""recordsParsed"":2051,""lineAssemblyCopyCount"":10255,""lineAssemblyCopyBytes"":537330479,""indexWriteCalls"":2,""indexWriteBytes"":503013,""fsyncCount"":2,""fsyncElapsedMs"":0.792167}",0.8713750000000573,0.06095800000002782,1,0,45.40183448791504,45.0625,0.5911378860473633,0.48113536834716797,true,true,false,false,5,604482789,503696,2051,2,2,,
linear-resume,raw-cold-first-open,enabled,pressure,lazy,1,1,1,512,ok,1,2047,161.135333,491.710625,,,,491.58325,1041.2628362464204,96.03125,96.03125,0.296875,96.859375,347.65625,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.021917,""cpuUserMicros"":23,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":441.896834,""cpuUserMicros"":486123,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":29.507459,""cpuUserMicros"":30427,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":2.458442,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.001791,""cpuUserMicros"":1,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.000875,""cpuUserMicros"":0,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.050042,""cpuUserMicros"":50,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.843999,""cpuUserMicros"":540,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.218042,""cpuUserMicros"":1200,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.408042,""cpuUserMicros"":2516,""cpuSystemMicros"":null}}","{""gcRequests"":5,""gcElapsedMs"":17.029583000000002,""bytesRead"":604482789,""bytesWritten"":503696,""recordsParsed"":2051,""lineAssemblyCopyCount"":10255,""lineAssemblyCopyBytes"":537330479,""indexWriteCalls"":2,""indexWriteBytes"":503013,""fsyncCount"":2,""fsyncElapsedMs"":0.839625}",0.9046670000000177,0.05450000000007549,1,0,45.40183448791504,45.0625,0.5911378860473633,0.48113536834716797,true,true,false,false,5,604482789,503696,2051,2,2,,
linear-resume,raw-cold-first-open,enabled,pressure,lazy,1,0,1,768,ok,1,3071,249.40895900000004,726.6504580000001,,,,726.526084,1056.9043087288605,95.796875,95.796875,0.515625,96.53125,350.65625,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.021333,""cpuUserMicros"":23,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":668.464,""cpuUserMicros"":725658,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":37.66875,""cpuUserMicros"":32656,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":5.366299,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.00275,""cpuUserMicros"":3,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.001125,""cpuUserMicros"":1,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.045583,""cpuUserMicros"":46,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":3.9712080000000003,""cpuUserMicros"":636,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.313625,""cpuUserMicros"":1297,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.500208,""cpuUserMicros"":2405,""cpuSystemMicros"":null}}","{""gcRequests"":7,""gcElapsedMs"":26.373247,""bytesRead"":873172195,""bytesWritten"":757644,""recordsParsed"":3075,""lineAssemblyCopyCount"":4937,""lineAssemblyCopyBytes"":644573229,""indexWriteCalls"":3,""indexWriteBytes"":756963,""fsyncCount"":2,""fsyncElapsedMs"":3.966416}",1.1336659999999483,0.07199999999988904,1,0,45.06785011291504,45.0625,0.2571535110473633,0.7233190536499023,true,true,false,false,7,873172195,757644,3075,3,2,,
linear-resume,raw-cold-first-open,enabled,pressure,lazy,1,1,1,768,ok,1,3071,256.21874999999994,726.6217080000001,,,,726.464541,1056.9461269109233,96.25,96.25,0.484375,96.859375,358.53125,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.025083,""cpuUserMicros"":27,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":675.733791,""cpuUserMicros"":732764,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":29.997417,""cpuUserMicros"":31133,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":4.516947,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.002125,""cpuUserMicros"":3,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.000959,""cpuUserMicros"":1,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.039458,""cpuUserMicros"":39,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.98,""cpuUserMicros"":646,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.217583,""cpuUserMicros"":1204,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.462292,""cpuUserMicros"":2515,""cpuSystemMicros"":null}}","{""gcRequests"":7,""gcElapsedMs"":25.981419000000002,""bytesRead"":873172195,""bytesWritten"":757644,""recordsParsed"":3075,""lineAssemblyCopyCount"":4937,""lineAssemblyCopyBytes"":644573229,""indexWriteCalls"":3,""indexWriteBytes"":756963,""fsyncCount"":2,""fsyncElapsedMs"":0.975916}",1.0971250000000055,0.05899999999996908,1,0,45.06785011291504,45.0625,0.2571535110473633,0.7233190536499023,true,true,false,false,7,873172195,757644,3075,3,2,,
