scenario,operationClass,sessionMemoryMode,gcStrategy,secondaryArtifacts,repetitions,repetitionIndex,openConcurrency,targetMiB,status,fileCount,entryCount,generationMs,firstOpenMs,exactAuthenticatedReopenMs,transcriptAheadReopenMs,repeatedLifecycleMs,firstOpenP95Ms,throughputMiBPerSecond,operationRssGrowthMiB,firstOpenRssGrowthMiB,lookupRssGrowthMiB,teardownRssGrowthMiB,maxRssMiB,phaseEvidenceJson,counterEvidenceJson,coldLookupP95Ms,warmLookupP95Ms,coldRangeReads,warmRangeReads,accountedMiB,reservedMiB,residentMiB,sidecarFileMiB,sidecarEnabled,coldRetirementActive,dictionaryArtifactEnabled,parentArtifactEnabled,gcRequests,bytesRead,bytesWritten,recordsParsed,indexWriteCalls,fsyncCount,failureCode,failureMessage
linear-resume,raw-cold-first-open,enabled,current,off,1,0,1,128,ok,1,512,60.620082999999966,288.40641700000003,,,,288.24725,443.81814153601164,97.5625,97.5625,0.203125,97.953125,279.34375,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.034792,""cpuUserMicros"":37,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":226.73125,""cpuUserMicros"":412227,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":32.87475,""cpuUserMicros"":33695,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":1.427916,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.002292,""cpuUserMicros"":3,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.000917,""cpuUserMicros"":1,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.037875,""cpuUserMicros"":38,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.610376,""cpuUserMicros"":569,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.378791,""cpuUserMicros"":1352,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.878917,""cpuUserMicros"":2669,""cpuSystemMicros"":null}}","{""gcRequests"":27,""gcElapsedMs"":116.61258300000001,""bytesRead"":201450875,""bytesWritten"":124961,""recordsParsed"":516,""lineAssemblyCopyCount"":2564,""lineAssemblyCopyBytes"":134675818,""indexWriteCalls"":1,""indexWriteBytes"":124283,""fsyncCount"":2,""fsyncElapsedMs"":0.605875}",0.6980419999999867,0.04504199999996672,1,0,45.39968490600586,45.0625,0.5889825820922852,0.11994457244873047,true,true,false,false,27,201450875,124961,516,1,2,,
linear-resume,raw-cold-first-open,enabled,current,off,1,1,1,128,ok,1,512,64.52112499999998,289.034417,,,,288.89158399999997,442.85383494658345,97.828125,97.828125,0.171875,98.171875,289.828125,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.031667,""cpuUserMicros"":34,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":224.076834,""cpuUserMicros"":403306,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":34.154084,""cpuUserMicros"":34794,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":1.447283,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.007667,""cpuUserMicros"":8,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.001375,""cpuUserMicros"":1,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.05525,""cpuUserMicros"":56,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.900292,""cpuUserMicros"":817,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":2.107584,""cpuUserMicros"":2043.0000000000002,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":6.054083,""cpuUserMicros"":3480,""cpuSystemMicros"":null}}","{""gcRequests"":27,""gcElapsedMs"":111.3205,""bytesRead"":201450875,""bytesWritten"":124961,""recordsParsed"":516,""lineAssemblyCopyCount"":2564,""lineAssemblyCopyBytes"":134675818,""indexWriteCalls"":1,""indexWriteBytes"":124283,""fsyncCount"":2,""fsyncElapsedMs"":0.8945000000000001}",0.8871669999999767,0.08895799999993415,1,0,45.39968490600586,45.0625,0.5889825820922852,0.11994457244873047,true,true,false,false,27,201450875,124961,516,1,2,,
linear-resume,raw-cold-first-open,enabled,current,off,1,2,1,128,ok,1,512,52.30141600000002,299.125333,,,,298.967208,427.9142749838577,88.484375,88.484375,0.15625,88.796875,278.1875,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.031625,""cpuUserMicros"":33,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":232.875917,""cpuUserMicros"":413340,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":35.875416,""cpuUserMicros"":33574,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":1.718284,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.002416,""cpuUserMicros"":3,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.001,""cpuUserMicros"":1,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.045291,""cpuUserMicros"":45,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":3.887791,""cpuUserMicros"":737,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.548042,""cpuUserMicros"":1512,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.221083,""cpuUserMicros"":2384,""cpuSystemMicros"":null}}","{""gcRequests"":27,""gcElapsedMs"":116.66666699999999,""bytesRead"":201450875,""bytesWritten"":124961,""recordsParsed"":516,""lineAssemblyCopyCount"":2564,""lineAssemblyCopyBytes"":134675818,""indexWriteCalls"":1,""indexWriteBytes"":124283,""fsyncCount"":2,""fsyncElapsedMs"":3.8825410000000002}",0.6393340000000762,0.06112499999994725,1,0,45.39968490600586,45.0625,0.5889825820922852,0.11994457244873047,true,true,false,false,27,201450875,124961,516,1,2,,
linear-resume,raw-cold-first-open,enabled,current,off,1,0,1,512,ok,1,2047,193.008084,686.126958,,,,685.9904160000001,746.2175826649272,99.859375,99.859375,0.28125,100.28125,343.125,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.031125,""cpuUserMicros"":33,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":629.719292,""cpuUserMicros"":932778,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":31.934,""cpuUserMicros"":33529,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":4.259245,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.002291,""cpuUserMicros"":3,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.000875,""cpuUserMicros"":0,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.032625,""cpuUserMicros"":33,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.696583,""cpuUserMicros"":628,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.269292,""cpuUserMicros"":1257,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":5.123792,""cpuUserMicros"":2851,""cpuSystemMicros"":null}}","{""gcRequests"":44,""gcElapsedMs"":177.16450199999997,""bytesRead"":604482789,""bytesWritten"":503696,""recordsParsed"":2051,""lineAssemblyCopyCount"":10255,""lineAssemblyCopyBytes"":537330479,""indexWriteCalls"":2,""indexWriteBytes"":503013,""fsyncCount"":2,""fsyncElapsedMs"":0.692708}",0.8909579999999551,0.08495899999979883,1,0,45.40183448791504,45.0625,0.5911378860473633,0.48113536834716797,true,true,false,false,44,604482789,503696,2051,2,2,,
linear-resume,raw-cold-first-open,enabled,current,off,1,1,1,512,ok,1,2047,178.623584,685.2180410000001,,,,685.07475,747.2074133553059,99.765625,99.765625,0.265625,100.203125,354.53125,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.033208,""cpuUserMicros"":35,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":630.32825,""cpuUserMicros"":931491,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":31.710375,""cpuUserMicros"":32671.999999999996,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":4.282292,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.002916,""cpuUserMicros"":4,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.001042,""cpuUserMicros"":1,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.03825,""cpuUserMicros"":39,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.737833,""cpuUserMicros"":675,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.396625,""cpuUserMicros"":1386,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.667333,""cpuUserMicros"":2662,""cpuSystemMicros"":null}}","{""gcRequests"":44,""gcElapsedMs"":176.15262700000005,""bytesRead"":604482789,""bytesWritten"":503696,""recordsParsed"":2051,""lineAssemblyCopyCount"":10255,""lineAssemblyCopyBytes"":537330479,""indexWriteCalls"":2,""indexWriteBytes"":503013,""fsyncCount"":2,""fsyncElapsedMs"":0.732958}",0.9252089999999953,0.08699999999998909,1,0,45.40183448791504,45.0625,0.5911378860473633,0.48113536834716797,true,true,false,false,44,604482789,503696,2051,2,2,,
linear-resume,raw-cold-first-open,enabled,current,off,1,2,1,512,ok,1,2047,190.752542,667.2974170000001,,,,667.154041,767.274062444033,91.78125,91.78125,0.3125,92.21875,334.8125,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.034375,""cpuUserMicros"":37,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":612.93975,""cpuUserMicros"":908008,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":32.139125,""cpuUserMicros"":33160,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":3.829531,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.002125,""cpuUserMicros"":3,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.001375,""cpuUserMicros"":1,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.040208,""cpuUserMicros"":40,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.9234169999999999,""cpuUserMicros"":657,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.870292,""cpuUserMicros"":1850,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.427709,""cpuUserMicros"":2650,""cpuSystemMicros"":null}}","{""gcRequests"":44,""gcElapsedMs"":172.64903800000002,""bytesRead"":604482789,""bytesWritten"":503696,""recordsParsed"":2051,""lineAssemblyCopyCount"":10255,""lineAssemblyCopyBytes"":537330479,""indexWriteCalls"":2,""indexWriteBytes"":503013,""fsyncCount"":2,""fsyncElapsedMs"":0.918458}",1.0205000000000837,0.13025000000016007,1,0,45.40183448791504,45.0625,0.5911378860473633,0.48113536834716797,true,true,false,false,44,604482789,503696,2051,2,2,,
