scenario,operationClass,sessionMemoryMode,gcStrategy,secondaryArtifacts,repetitions,repetitionIndex,targetMiB,status,fileCount,entryCount,generationMs,firstOpenMs,exactAuthenticatedReopenMs,transcriptAheadReopenMs,repeatedLifecycleMs,firstOpenP95Ms,throughputMiBPerSecond,operationRssGrowthMiB,firstOpenRssGrowthMiB,lookupRssGrowthMiB,teardownRssGrowthMiB,maxRssMiB,phaseEvidenceJson,counterEvidenceJson,coldLookupP95Ms,warmLookupP95Ms,coldRangeReads,warmRangeReads,accountedMiB,reservedMiB,residentMiB,sidecarFileMiB,sidecarEnabled,coldRetirementActive,dictionaryArtifactEnabled,parentArtifactEnabled,gcRequests,bytesRead,bytesWritten,recordsParsed,indexWriteCalls,fsyncCount,failureCode
linear-resume,raw-cold-first-open,auto,pressure,off,1,0,2048,ok,1,8187,1734.881125,4476.272167,,,,4474.664,457.52356505448387,95.046875,95.046875,1.5625,97.078125,425.828125,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.083959,""cpuUserMicros"":87,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":4259.102458,""cpuUserMicros"":3627670,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":134.367916,""cpuUserMicros"":65610,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":53.131685,""cpuUserMicros"":0,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.005083,""cpuUserMicros"":4,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.002292,""cpuUserMicros"":3,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.085667,""cpuUserMicros"":87,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":2.079749,""cpuUserMicros"":1599,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":3.997333,""cpuUserMicros"":3951,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":18.810375,""cpuUserMicros"":7863,""cpuSystemMicros"":null}}","{""gcRequests"":14,""gcElapsedMs"":220.792833,""bytesRead"":2216622620,""bytesWritten"":2030793,""recordsParsed"":8191,""lineAssemblyCopyCount"":13167,""lineAssemblyCopyBytes"":1719020196,""indexWriteCalls"":8,""indexWriteBytes"":2030108,""fsyncCount"":2,""fsyncElapsedMs"":2.067249}",4.324333000000479,0.11083400000006804,1,0,45.39923095703125,45.0625,0.5885343551635742,1.9374914169311523,true,true,false,false,14,2216622620,2030793,8191,8,2,
linear-resume,raw-cold-first-open,auto,pressure,off,1,1,2048,ok,1,8187,1907.020167,5131.510375,,,,5124.844083,399.10276903610475,94.890625,94.890625,1.453125,96.609375,428.484375,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.1815,""cpuUserMicros"":173,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":4956.848125,""cpuUserMicros"":3736672,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":80.798208,""cpuUserMicros"":63150,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":92.476745,""cpuUserMicros"":0,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.006125,""cpuUserMicros"":6,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.004167,""cpuUserMicros"":4,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.202459,""cpuUserMicros"":187,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":3.119875,""cpuUserMicros"":1754,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":13.560042,""cpuUserMicros"":4471,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":22.139834,""cpuUserMicros"":7624,""cpuSystemMicros"":null}}","{""gcRequests"":15,""gcElapsedMs"":245.58116800000002,""bytesRead"":2216622620,""bytesWritten"":2030793,""recordsParsed"":8191,""lineAssemblyCopyCount"":13167,""lineAssemblyCopyBytes"":1719020196,""indexWriteCalls"":8,""indexWriteBytes"":2030108,""fsyncCount"":2,""fsyncElapsedMs"":3.108792}",6.297583000000486,0.1615830000000642,1,0,45.39923095703125,45.0625,0.5885343551635742,1.9374914169311523,true,true,false,false,15,2216622620,2030793,8191,8,2,
linear-resume,raw-cold-first-open,auto,pressure,off,1,2,2048,ok,1,8187,2047.0474159999999,4798.624166,,,,4796.951499999999,426.7889980863319,94.453125,94.453125,2.53125,97.75,423.546875,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.087916,""cpuUserMicros"":90,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":4650.494583,""cpuUserMicros"":3598329,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":86.594291,""cpuUserMicros"":70694,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":67.138844,""cpuUserMicros"":0,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.005542,""cpuUserMicros"":5,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.002416,""cpuUserMicros"":3,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.096708,""cpuUserMicros"":97,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":2.332167,""cpuUserMicros"":1725,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":5.702417,""cpuUserMicros"":4617,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":12.7035,""cpuUserMicros"":6532,""cpuSystemMicros"":null}}","{""gcRequests"":12,""gcElapsedMs"":278.09637299999997,""bytesRead"":2216622620,""bytesWritten"":2030793,""recordsParsed"":8191,""lineAssemblyCopyCount"":13167,""lineAssemblyCopyBytes"":1719020196,""indexWriteCalls"":8,""indexWriteBytes"":2030108,""fsyncCount"":2,""fsyncElapsedMs"":2.320583}",3.7149170000002414,0.11916699999983393,1,0,45.39923095703125,45.0625,0.5885343551635742,1.9374914169311523,true,true,false,false,12,2216622620,2030793,8191,8,2,
