scenario,operationClass,sessionMemoryMode,gcStrategy,secondaryArtifacts,repetitions,repetitionIndex,targetMiB,status,fileCount,entryCount,generationMs,firstOpenMs,exactAuthenticatedReopenMs,transcriptAheadReopenMs,repeatedLifecycleMs,firstOpenP95Ms,throughputMiBPerSecond,operationRssGrowthMiB,firstOpenRssGrowthMiB,lookupRssGrowthMiB,teardownRssGrowthMiB,maxRssMiB,phaseEvidenceJson,counterEvidenceJson,coldLookupP95Ms,warmLookupP95Ms,coldRangeReads,warmRangeReads,accountedMiB,sidecarEnabled,coldRetirementActive,dictionaryArtifactEnabled,parentArtifactEnabled,gcRequests,bytesRead,bytesWritten,recordsParsed,indexWriteCalls,fsyncCount,failureCode
linear-resume,raw-cold-first-open,enabled,current,current,1,0,16,ok,1,64,7.189875000000029,157.91749999999996,,,,157.91304200000002,101.31872655025569,55.40625,55.40625,0.078125,55.65625,206.90625,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.024833,""cpuUserMicros"":26,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":37.05575,""cpuUserMicros"":66903,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":48.142958,""cpuUserMicros"":51360,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":4.267041,""cpuUserMicros"":4588,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":30.739333,""cpuUserMicros"":32375.999999999996,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.03675,""cpuUserMicros"":37,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":17.70325,""cpuUserMicros"":24818,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":5.200708,""cpuUserMicros"":2970,""cpuSystemMicros"":null}}","{""gcRequests"":5,""gcElapsedMs"":21.476249000000003,""bytesRead"":33318231,""bytesWritten"":16101,""recordsParsed"":66,""lineAssemblyCopyCount"":322,""lineAssemblyCopyBytes"":17235070,""indexWriteCalls"":1,""indexWriteBytes"":15430,""fsyncCount"":2,""fsyncElapsedMs"":1.6473339999999999}",0.7303329999999733,0.07329199999998082,1,0,45.54302787780762,true,true,true,true,5,33318231,16101,66,1,2,
linear-resume,raw-cold-first-open,enabled,current,current,1,1,16,ok,1,64,7.846000000000004,142.53075,,,,142.525417,112.25647798808326,55.4375,55.4375,0.234375,55.8125,207.0625,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.024875,""cpuUserMicros"":27,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":34.340208,""cpuUserMicros"":63929,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":40.38225,""cpuUserMicros"":43344,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":3.829542,""cpuUserMicros"":4162,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":24.3555,""cpuUserMicros"":25975,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.036791,""cpuUserMicros"":38,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":17.622125,""cpuUserMicros"":25330,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":5.801875,""cpuUserMicros"":3545,""cpuSystemMicros"":null}}","{""gcRequests"":5,""gcElapsedMs"":20.752791999999996,""bytesRead"":33318231,""bytesWritten"":16101,""recordsParsed"":66,""lineAssemblyCopyCount"":322,""lineAssemblyCopyBytes"":17235070,""indexWriteCalls"":1,""indexWriteBytes"":15430,""fsyncCount"":2,""fsyncElapsedMs"":0.6038330000000001}",0.6700000000000159,0.10812499999997272,1,0,45.54302787780762,true,true,true,true,5,33318231,16101,66,1,2,
linear-resume,raw-cold-first-open,enabled,current,current,1,2,16,ok,1,64,6.659750000000031,149.365834,,,,149.36225000000002,107.11954381749712,55.984375,55.984375,0.109375,56.28125,207.96875,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.027375,""cpuUserMicros"":29,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":34.878125,""cpuUserMicros"":64968.99999999999,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":48.639416,""cpuUserMicros"":51283,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":3.562042,""cpuUserMicros"":3964,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":32.279959,""cpuUserMicros"":33459,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.0325,""cpuUserMicros"":33,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":19.047875,""cpuUserMicros"":27012,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.9145,""cpuUserMicros"":3048,""cpuSystemMicros"":null}}","{""gcRequests"":5,""gcElapsedMs"":20.337292,""bytesRead"":33318231,""bytesWritten"":16101,""recordsParsed"":66,""lineAssemblyCopyCount"":322,""lineAssemblyCopyBytes"":17235070,""indexWriteCalls"":1,""indexWriteBytes"":15430,""fsyncCount"":2,""fsyncElapsedMs"":0.862041}",0.682583999999963,0.0650829999999587,1,0,45.54302787780762,true,true,true,true,5,33318231,16101,66,1,2,
linear-resume,raw-cold-first-open,enabled,current,current,1,3,16,ok,1,64,7.541583000000003,149.471792,,,,149.46799999999996,107.04360860275229,56.296875,56.296875,0.125,56.609375,208.328125,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.025167,""cpuUserMicros"":27,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":35.003042,""cpuUserMicros"":64337,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":45.050792,""cpuUserMicros"":48274,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":3.388833,""cpuUserMicros"":3737,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":28.269084,""cpuUserMicros"":30066,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.038708,""cpuUserMicros"":40,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":18.4475,""cpuUserMicros"":25833,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":5.1515,""cpuUserMicros"":3202,""cpuSystemMicros"":null}}","{""gcRequests"":5,""gcElapsedMs"":21.372084,""bytesRead"":33318231,""bytesWritten"":16101,""recordsParsed"":66,""lineAssemblyCopyCount"":322,""lineAssemblyCopyBytes"":17235070,""indexWriteCalls"":1,""indexWriteBytes"":15430,""fsyncCount"":2,""fsyncElapsedMs"":0.678542}",0.7029580000000237,0.10604200000000219,1,0,45.54302787780762,true,true,true,true,5,33318231,16101,66,1,2,
linear-resume,raw-cold-first-open,enabled,current,current,1,4,16,ok,1,64,7.626457999999957,150.893417,,,,150.889792,106.03510953695216,56.21875,56.21875,0.125,56.5625,207.859375,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.037125,""cpuUserMicros"":39,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":35.978042,""cpuUserMicros"":66359,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":46.323959,""cpuUserMicros"":48623,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":4.294875,""cpuUserMicros"":4832,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":29.275834,""cpuUserMicros"":30098,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.032625,""cpuUserMicros"":32,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":16.452916,""cpuUserMicros"":22957,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.216,""cpuUserMicros"":2805,""cpuSystemMicros"":null}}","{""gcRequests"":5,""gcElapsedMs"":21.732291999999998,""bytesRead"":33318231,""bytesWritten"":16101,""recordsParsed"":66,""lineAssemblyCopyCount"":322,""lineAssemblyCopyBytes"":17235070,""indexWriteCalls"":1,""indexWriteBytes"":15430,""fsyncCount"":2,""fsyncElapsedMs"":0.658334}",0.61362500000007,0.10358300000007148,1,0,45.54302787780762,true,true,true,true,5,33318231,16101,66,1,2,
linear-resume,raw-cold-first-open,enabled,current,current,1,0,32,ok,1,128,13.368167000000028,249.66450000000003,,,,249.65949999999998,128.1720068331701,71.484375,71.484375,0.078125,71.765625,229.828125,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.0315,""cpuUserMicros"":34,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":67.945625,""cpuUserMicros"":125082,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":61.774875,""cpuUserMicros"":64730.99999999999,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":4.539917,""cpuUserMicros"":5467,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":37.480708,""cpuUserMicros"":38566,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.044916,""cpuUserMicros"":47,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":43.246792,""cpuUserMicros"":64781.00000000001,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":7.389375,""cpuUserMicros"":4461,""cpuSystemMicros"":null}}","{""gcRequests"":9,""gcElapsedMs"":37.671915999999996,""bytesRead"":66898713,""bytesWritten"":31516,""recordsParsed"":130,""lineAssemblyCopyCount"":642,""lineAssemblyCopyBytes"":34012283,""indexWriteCalls"":1,""indexWriteBytes"":30840,""fsyncCount"":2,""fsyncElapsedMs"":0.750958}",0.7824999999999136,0.07395799999994779,1,0,45.52273368835449,true,true,true,true,9,66898713,31516,130,1,2,
linear-resume,raw-cold-first-open,enabled,current,current,1,1,32,ok,1,128,13.15587499999998,247.12833399999994,,,,247.12312500000002,129.48737800336568,70.84375,70.84375,0.125,71.171875,228.625,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.057959,""cpuUserMicros"":60,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":71.545041,""cpuUserMicros"":133497,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":57.780791,""cpuUserMicros"":60911,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":4.384,""cpuUserMicros"":5261,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":32.083542,""cpuUserMicros"":33322,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.044542,""cpuUserMicros"":45,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":37.189834,""cpuUserMicros"":58299,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":5.219917,""cpuUserMicros"":3318,""cpuSystemMicros"":null}}","{""gcRequests"":9,""gcElapsedMs"":40.991751,""bytesRead"":66898713,""bytesWritten"":31516,""recordsParsed"":130,""lineAssemblyCopyCount"":642,""lineAssemblyCopyBytes"":34012283,""indexWriteCalls"":1,""indexWriteBytes"":30840,""fsyncCount"":2,""fsyncElapsedMs"":0.847583}",0.6728330000000824,0.07179199999995944,1,0,45.52273368835449,true,true,true,true,9,66898713,31516,130,1,2,
linear-resume,raw-cold-first-open,enabled,current,current,1,2,32,ok,1,128,14.652000000000044,248.888416,,,,248.88233399999996,128.571672857607,69.40625,69.40625,0.09375,69.703125,227.484375,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.023792,""cpuUserMicros"":25,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":73.774,""cpuUserMicros"":132855,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":62.621125,""cpuUserMicros"":65662,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":5.445833,""cpuUserMicros"":6673,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":36.223458,""cpuUserMicros"":37169,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.045542,""cpuUserMicros"":46,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":38.068791,""cpuUserMicros"":60061,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":5.184708,""cpuUserMicros"":3549,""cpuSystemMicros"":null}}","{""gcRequests"":9,""gcElapsedMs"":42.302875,""bytesRead"":66898713,""bytesWritten"":31516,""recordsParsed"":130,""lineAssemblyCopyCount"":642,""lineAssemblyCopyBytes"":34012283,""indexWriteCalls"":1,""indexWriteBytes"":30840,""fsyncCount"":2,""fsyncElapsedMs"":0.595417}",0.7847500000000309,0.07641700000010587,1,0,45.52273368835449,true,true,true,true,9,66898713,31516,130,1,2,
linear-resume,raw-cold-first-open,enabled,current,current,1,3,32,ok,1,128,14.686167000000012,246.659333,,,,246.65320800000006,129.7335868495193,71.375,71.375,0.09375,71.625,228.9375,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.077708,""cpuUserMicros"":79,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":70.029708,""cpuUserMicros"":131942,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":63.892,""cpuUserMicros"":62616,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":3.987334,""cpuUserMicros"":4996,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":38.999625,""cpuUserMicros"":35446,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.037625,""cpuUserMicros"":38,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":37.962792,""cpuUserMicros"":60437,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":5.1245,""cpuUserMicros"":3351,""cpuSystemMicros"":null}}","{""gcRequests"":9,""gcElapsedMs"":40.748916,""bytesRead"":66898713,""bytesWritten"":31516,""recordsParsed"":130,""lineAssemblyCopyCount"":642,""lineAssemblyCopyBytes"":34012283,""indexWriteCalls"":1,""indexWriteBytes"":30840,""fsyncCount"":2,""fsyncElapsedMs"":0.7429159999999999}",0.8434170000000449,0.07225000000005366,1,0,45.52273368835449,true,true,true,true,9,66898713,31516,130,1,2,
linear-resume,raw-cold-first-open,enabled,current,current,1,4,32,ok,1,128,12.239041999999984,257.71125,,,,257.70683299999996,124.16997705765658,69.796875,69.796875,0.140625,70.15625,228.03125,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.027959,""cpuUserMicros"":30,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":74.307167,""cpuUserMicros"":126009,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":73.575208,""cpuUserMicros"":75614,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":5.886083,""cpuUserMicros"":6016,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":43.007792,""cpuUserMicros"":43901,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.040917,""cpuUserMicros"":41,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":38.602667,""cpuUserMicros"":60088,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.699292,""cpuUserMicros"":2994,""cpuSystemMicros"":null}}","{""gcRequests"":9,""gcElapsedMs"":40.344584,""bytesRead"":66898713,""bytesWritten"":31516,""recordsParsed"":130,""lineAssemblyCopyCount"":642,""lineAssemblyCopyBytes"":34012283,""indexWriteCalls"":1,""indexWriteBytes"":30840,""fsyncCount"":2,""fsyncElapsedMs"":1.055666}",0.6244590000000017,0.06962500000008731,1,0,45.52273368835449,true,true,true,true,9,66898713,31516,130,1,2,
linear-resume,raw-cold-first-open,enabled,current,current,1,0,64,ok,1,256,30.833542000000023,411.185583,,,,411.180625,155.64748047112343,99.09375,99.09375,0.125,99.421875,272.78125,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.031875,""cpuUserMicros"":34,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":127.984084,""cpuUserMicros"":239600,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":72.895584,""cpuUserMicros"":77395,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":4.641625,""cpuUserMicros"":5839,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":34.77275,""cpuUserMicros"":36273,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.05975,""cpuUserMicros"":60,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":82.45975,""cpuUserMicros"":132672,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.531833,""cpuUserMicros"":2822,""cpuSystemMicros"":null}}","{""gcRequests"":17,""gcElapsedMs"":70.296209,""bytesRead"":134060185,""bytesWritten"":62620,""recordsParsed"":258,""lineAssemblyCopyCount"":1282,""lineAssemblyCopyBytes"":67566715,""indexWriteCalls"":1,""indexWriteBytes"":61944,""fsyncCount"":2,""fsyncElapsedMs"":0.657333}",0.7460000000000946,0.060083000000076936,1,0,45.48171806335449,true,true,true,true,17,134060185,62620,258,1,2,
linear-resume,raw-cold-first-open,enabled,current,current,1,1,64,ok,1,256,25.228499999999997,418.52750000000003,,,,418.522625,152.91707235486317,98.71875,98.71875,0.125,99.046875,257.46875,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.070417,""cpuUserMicros"":72,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":127.252959,""cpuUserMicros"":238233,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":92.43075,""cpuUserMicros"":88307,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":5.937583,""cpuUserMicros"":7135,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":51.514083,""cpuUserMicros"":44721,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.039,""cpuUserMicros"":38,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":77.716084,""cpuUserMicros"":127747,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":5.086791,""cpuUserMicros"":3215,""cpuSystemMicros"":null}}","{""gcRequests"":17,""gcElapsedMs"":69.869,""bytesRead"":134060185,""bytesWritten"":62620,""recordsParsed"":258,""lineAssemblyCopyCount"":1282,""lineAssemblyCopyBytes"":67566715,""indexWriteCalls"":1,""indexWriteBytes"":61944,""fsyncCount"":2,""fsyncElapsedMs"":0.810083}",0.6492080000000442,0.06220900000005258,1,0,45.48171806335449,true,true,true,true,17,134060185,62620,258,1,2,
linear-resume,raw-cold-first-open,enabled,current,current,1,2,64,ok,1,256,22.15937500000001,407.4925,,,,407.488708,157.0581053639024,99.859375,99.859375,0.171875,100.25,257.515625,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.082375,""cpuUserMicros"":85,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":132.8505,""cpuUserMicros"":243608,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":76.418666,""cpuUserMicros"":78808,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":4.847666,""cpuUserMicros"":6065,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":35.1515,""cpuUserMicros"":36487,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.030792,""cpuUserMicros"":30,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":68.192042,""cpuUserMicros"":114383,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.251666,""cpuUserMicros"":2777,""cpuSystemMicros"":null}}","{""gcRequests"":17,""gcElapsedMs"":75.135751,""bytesRead"":134060185,""bytesWritten"":62620,""recordsParsed"":258,""lineAssemblyCopyCount"":1282,""lineAssemblyCopyBytes"":67566715,""indexWriteCalls"":1,""indexWriteBytes"":61944,""fsyncCount"":2,""fsyncElapsedMs"":1.262167}",0.6360420000000886,0.10670799999991232,1,0,45.48171806335449,true,true,true,true,17,134060185,62620,258,1,2,
linear-resume,raw-cold-first-open,enabled,current,current,1,3,64,ok,1,256,23.172791000000018,412.145083,,,,412.13983300000007,155.285123224435,98.125,98.125,0.078125,98.375,256.34375,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.035917,""cpuUserMicros"":38,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":137.079083,""cpuUserMicros"":248155,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":73.911208,""cpuUserMicros"":78010,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":4.180083,""cpuUserMicros"":5250,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":36.136875,""cpuUserMicros"":37554,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.043042,""cpuUserMicros"":62,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":75.680584,""cpuUserMicros"":124012,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":11.413208,""cpuUserMicros"":3187,""cpuSystemMicros"":null}}","{""gcRequests"":17,""gcElapsedMs"":78.229462,""bytesRead"":134060185,""bytesWritten"":62620,""recordsParsed"":258,""lineAssemblyCopyCount"":1282,""lineAssemblyCopyBytes"":67566715,""indexWriteCalls"":1,""indexWriteBytes"":61944,""fsyncCount"":2,""fsyncElapsedMs"":1.040125}",0.7044159999999238,0.06820799999991323,1,0,45.48171806335449,true,true,true,true,17,134060185,62620,258,1,2,
linear-resume,raw-cold-first-open,enabled,current,current,1,4,64,ok,1,256,25.228999999999985,388.084708,,,,388.08125000000007,164.9124499901707,98.6875,98.6875,0.109375,98.96875,256.984375,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.02075,""cpuUserMicros"":23,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":124.487584,""cpuUserMicros"":228826,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":76.189208,""cpuUserMicros"":80042,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":4.150542,""cpuUserMicros"":5128,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":36.155625,""cpuUserMicros"":37484,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.0345,""cpuUserMicros"":35,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":71.099584,""cpuUserMicros"":117760,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":5.365625,""cpuUserMicros"":2863,""cpuSystemMicros"":null}}","{""gcRequests"":17,""gcElapsedMs"":67.698707,""bytesRead"":134060185,""bytesWritten"":62620,""recordsParsed"":258,""lineAssemblyCopyCount"":1282,""lineAssemblyCopyBytes"":67566715,""indexWriteCalls"":1,""indexWriteBytes"":61944,""fsyncCount"":2,""fsyncElapsedMs"":0.9508340000000001}",0.5999580000000151,0.07899999999995089,1,0,45.48171806335449,true,true,true,true,17,134060185,62620,258,1,2,
linear-resume,raw-cold-first-open,shadow,current,current,1,0,1,ok,1,4,1.9513330000000337,32.60174999999998,,,,32.597290999999984,30.6732000582791,35.25,35.25,0.28125,35.734375,156.796875,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.10216699999995171,0.13908299999997098,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,1,1,ok,1,4,1.7026250000000118,34.902917,,,,34.896208,28.65090043906645,34.0625,34.0625,1.15625,35.453125,156.25,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.08962500000001228,0.08875000000000455,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,2,1,ok,1,4,1.580709000000013,28.82008400000001,,,,28.816082999999992,34.698025168837106,34.765625,34.765625,0.859375,35.828125,156.75,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.0957499999999527,0.09354200000001356,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,3,1,ok,1,4,1.439333999999974,33.875541999999996,,,,33.86870800000003,29.51982288578586,34.421875,34.421875,0.671875,35.328125,156.125,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.10341599999998152,0.09433400000000347,0,0,0,true,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,shadow,current,current,1,4,1,ok,1,4,1.4714589999999816,31.789792000000034,,,,31.78666599999997,31.45663865935326,34.5625,34.5625,0.28125,35.109375,156.515625,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.12029100000000881,0.09825000000000728,0,0,0,true,false,false,false,0,0,0,0,0,0,
