scenario,operationClass,sessionMemoryMode,gcStrategy,secondaryArtifacts,repetitions,repetitionIndex,openConcurrency,targetMiB,status,fileCount,entryCount,generationMs,firstOpenMs,exactAuthenticatedReopenMs,transcriptAheadReopenMs,repeatedLifecycleMs,firstOpenP95Ms,throughputMiBPerSecond,operationRssGrowthMiB,firstOpenRssGrowthMiB,lookupRssGrowthMiB,teardownRssGrowthMiB,maxRssMiB,phaseEvidenceJson,counterEvidenceJson,coldLookupP95Ms,warmLookupP95Ms,coldRangeReads,warmRangeReads,accountedMiB,reservedMiB,residentMiB,sidecarFileMiB,sidecarEnabled,coldRetirementActive,dictionaryArtifactEnabled,parentArtifactEnabled,gcRequests,bytesRead,bytesWritten,recordsParsed,indexWriteCalls,fsyncCount,failureCode,failureMessage
linear-resume,raw-cold-first-open,enabled,none,off,1,0,1,128,ok,1,512,44.63841599999995,177.409667,,,,177.256916,721.4939420409373,94.9375,94.9375,0.953125,96.109375,284,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.032959,""cpuUserMicros"":35,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":119.572583,""cpuUserMicros"":126321,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":33.8265,""cpuUserMicros"":34429,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":1.401834,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.002334,""cpuUserMicros"":3,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.001084,""cpuUserMicros"":0,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.041917,""cpuUserMicros"":42,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.908583,""cpuUserMicros"":650,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.558416,""cpuUserMicros"":1547,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":5.027958,""cpuUserMicros"":2860,""cpuSystemMicros"":null}}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":201450875,""bytesWritten"":124961,""recordsParsed"":516,""lineAssemblyCopyCount"":2564,""lineAssemblyCopyBytes"":134675818,""indexWriteCalls"":1,""indexWriteBytes"":124283,""fsyncCount"":2,""fsyncElapsedMs"":0.9035}",0.7810000000000628,0.10770800000000236,1,0,45.39968490600586,45.0625,0.5889825820922852,0.11994457244873047,true,true,false,false,0,201450875,124961,516,1,2,,
linear-resume,raw-cold-first-open,enabled,none,off,1,1,1,128,ok,1,512,44.49320799999998,170.85558300000002,,,,170.70633400000003,749.1707192266581,95.1875,95.1875,0.359375,95.71875,283.5625,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.027791,""cpuUserMicros"":28,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":117.86975,""cpuUserMicros"":125399,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":30.89225,""cpuUserMicros"":31907,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":1.516778,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.001666,""cpuUserMicros"":2,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.000916,""cpuUserMicros"":0,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.032958,""cpuUserMicros"":33,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.674709,""cpuUserMicros"":623,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.340167,""cpuUserMicros"":1325,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.705584,""cpuUserMicros"":2841,""cpuSystemMicros"":null}}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":201450875,""bytesWritten"":124961,""recordsParsed"":516,""lineAssemblyCopyCount"":2564,""lineAssemblyCopyBytes"":134675818,""indexWriteCalls"":1,""indexWriteBytes"":124283,""fsyncCount"":2,""fsyncElapsedMs"":0.669542}",0.6585000000000036,0.06233299999996689,1,0,45.39968490600586,45.0625,0.5889825820922852,0.11994457244873047,true,true,false,false,0,201450875,124961,516,1,2,,
linear-resume,raw-cold-first-open,enabled,none,off,1,2,1,128,ok,1,512,42.193667000000005,173.849667,,,,173.69441700000004,736.2683070310396,94.140625,94.140625,0.671875,95.03125,284.015625,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.03025,""cpuUserMicros"":32,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":118.662084,""cpuUserMicros"":125990,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":31.289,""cpuUserMicros"":31754,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":1.543532,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.002417,""cpuUserMicros"":2,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.001125,""cpuUserMicros"":0,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.03825,""cpuUserMicros"":38,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.872251,""cpuUserMicros"":608,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.717167,""cpuUserMicros"":1683,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.862334,""cpuUserMicros"":2780,""cpuSystemMicros"":null}}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":201450875,""bytesWritten"":124961,""recordsParsed"":516,""lineAssemblyCopyCount"":2564,""lineAssemblyCopyBytes"":134675818,""indexWriteCalls"":1,""indexWriteBytes"":124283,""fsyncCount"":2,""fsyncElapsedMs"":0.867}",0.695833000000107,0.08725000000004002,1,0,45.39968490600586,45.0625,0.5889825820922852,0.11994457244873047,true,true,false,false,0,201450875,124961,516,1,2,,
linear-resume,raw-cold-first-open,enabled,none,off,1,0,1,512,ok,1,2047,150.61599999999999,496.19054200000005,,,,496.04645899999997,1031.8616673672911,96.609375,96.609375,1.65625,98.671875,348.984375,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.025125,""cpuUserMicros"":26,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":444.617292,""cpuUserMicros"":463092,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":29.895709,""cpuUserMicros"":30747,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":3.68845,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.001791,""cpuUserMicros"":1,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.000833,""cpuUserMicros"":1,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.03475,""cpuUserMicros"":35,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.89925,""cpuUserMicros"":590.0000000000001,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.193584,""cpuUserMicros"":1174,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.166417,""cpuUserMicros"":2492,""cpuSystemMicros"":null}}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":604482789,""bytesWritten"":503696,""recordsParsed"":2051,""lineAssemblyCopyCount"":10255,""lineAssemblyCopyBytes"":537330479,""indexWriteCalls"":2,""indexWriteBytes"":503013,""fsyncCount"":2,""fsyncElapsedMs"":0.8957080000000001}",0.8283750000000509,0.05383399999993799,1,0,45.40183448791504,45.0625,0.5911378860473633,0.48113536834716797,true,true,false,false,0,604482789,503696,2051,2,2,,
linear-resume,raw-cold-first-open,enabled,none,off,1,1,1,512,ok,1,2047,156.85537500000004,514.601458,,,,514.436917,994.9447131181661,96.0625,96.0625,1.34375,97.640625,344.171875,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.033208,""cpuUserMicros"":35,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":459.308916,""cpuUserMicros"":479218,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":31.616416,""cpuUserMicros"":32908,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":4.634776,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.002459,""cpuUserMicros"":2,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.001542,""cpuUserMicros"":2,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.054958,""cpuUserMicros"":56,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.827167,""cpuUserMicros"":735,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.653458,""cpuUserMicros"":1612,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.775,""cpuUserMicros"":2849,""cpuSystemMicros"":null}}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":604482789,""bytesWritten"":503696,""recordsParsed"":2051,""lineAssemblyCopyCount"":10255,""lineAssemblyCopyBytes"":537330479,""indexWriteCalls"":2,""indexWriteBytes"":503013,""fsyncCount"":2,""fsyncElapsedMs"":0.821833}",1.3227079999999205,0.07062500000006366,1,0,45.40183448791504,45.0625,0.5911378860473633,0.48113536834716797,true,true,false,false,0,604482789,503696,2051,2,2,,
linear-resume,raw-cold-first-open,enabled,none,off,1,2,1,512,ok,1,2047,147.32520799999998,508.46795900000006,,,,508.32212499999997,1006.9464377007085,96.046875,96.046875,0.953125,97.3125,351.828125,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.034708,""cpuUserMicros"":36,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":453.778458,""cpuUserMicros"":472106,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":31.834917,""cpuUserMicros"":33564,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":4.294313,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.002833,""cpuUserMicros"":3,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.00125,""cpuUserMicros"":1,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.049375,""cpuUserMicros"":50,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.84625,""cpuUserMicros"":752,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.577916,""cpuUserMicros"":1562,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":5.40325,""cpuUserMicros"":3330,""cpuSystemMicros"":null}}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":604482789,""bytesWritten"":503696,""recordsParsed"":2051,""lineAssemblyCopyCount"":10255,""lineAssemblyCopyBytes"":537330479,""indexWriteCalls"":2,""indexWriteBytes"":503013,""fsyncCount"":2,""fsyncElapsedMs"":0.840708}",1.2407080000000406,0.06545899999991889,1,0,45.40183448791504,45.0625,0.5911378860473633,0.48113536834716797,true,true,false,false,0,604482789,503696,2051,2,2,,
