scenario,operationClass,sessionMemoryMode,gcStrategy,secondaryArtifacts,repetitions,repetitionIndex,openConcurrency,targetMiB,status,fileCount,entryCount,generationMs,firstOpenMs,exactAuthenticatedReopenMs,transcriptAheadReopenMs,repeatedLifecycleMs,firstOpenP95Ms,throughputMiBPerSecond,operationRssGrowthMiB,firstOpenRssGrowthMiB,lookupRssGrowthMiB,teardownRssGrowthMiB,maxRssMiB,phaseEvidenceJson,counterEvidenceJson,coldLookupP95Ms,warmLookupP95Ms,coldRangeReads,warmRangeReads,accountedMiB,reservedMiB,residentMiB,sidecarFileMiB,sidecarEnabled,coldRetirementActive,dictionaryArtifactEnabled,parentArtifactEnabled,gcRequests,bytesRead,bytesWritten,recordsParsed,indexWriteCalls,fsyncCount,failureCode,failureMessage
linear-resume,raw-cold-first-open,enabled,pressure,off,1,0,1,384,ok,1,1536,118.34424999999999,408.108417,,,,407.97775000000007,940.9264401424978,86.71875,86.71875,0.078125,87,303.484375,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.028916,""cpuUserMicros"":31,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":350.066666,""cpuUserMicros"":388035,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":33.497917,""cpuUserMicros"":33347,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":2.947016,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.002417,""cpuUserMicros"":3,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.001042,""cpuUserMicros"":1,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.045334,""cpuUserMicros"":46,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.718832,""cpuUserMicros"":661.9999999999999,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.409333,""cpuUserMicros"":1395,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.160875,""cpuUserMicros"":2452,""cpuSystemMicros"":null}}","{""gcRequests"":5,""gcElapsedMs"":21.147123999999998,""bytesRead"":470138331,""bytesWritten"":376964,""recordsParsed"":1540,""lineAssemblyCopyCount"":7691,""lineAssemblyCopyBytes"":403109637,""indexWriteCalls"":2,""indexWriteBytes"":376283,""fsyncCount"":2,""fsyncElapsedMs"":0.713999}",0.8070000000000164,0.06199999999989814,1,0,45.06850051879883,45.0625,0.25780391693115234,0.3602743148803711,true,true,false,false,5,470138331,376964,1540,2,2,,
linear-resume,raw-cold-first-open,enabled,pressure,off,1,1,1,384,ok,1,1536,143.041292,397.454458,,,,397.32308299999994,966.1484285074996,86.671875,86.671875,1.125,87.96875,307.140625,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.018458,""cpuUserMicros"":21,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":343.802167,""cpuUserMicros"":380412,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":29.507375,""cpuUserMicros"":31104,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":2.62725,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.001667,""cpuUserMicros"":1,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.000791,""cpuUserMicros"":0,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.030916,""cpuUserMicros"":32,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.702458,""cpuUserMicros"":589,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.161625,""cpuUserMicros"":1150,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":3.963291,""cpuUserMicros"":2333,""cpuSystemMicros"":null}}","{""gcRequests"":5,""gcElapsedMs"":19.548166,""bytesRead"":470138331,""bytesWritten"":376964,""recordsParsed"":1540,""lineAssemblyCopyCount"":7691,""lineAssemblyCopyBytes"":403109637,""indexWriteCalls"":2,""indexWriteBytes"":376283,""fsyncCount"":2,""fsyncElapsedMs"":0.69875}",0.8974160000000211,0.05995799999993778,1,0,45.06850051879883,45.0625,0.25780391693115234,0.3602743148803711,true,true,false,false,5,470138331,376964,1540,2,2,,
linear-resume,raw-cold-first-open,enabled,pressure,off,1,0,1,512,ok,1,2047,180.526834,515.700458,,,,515.5515419999999,992.8244042785008,96.15625,96.15625,0.28125,97.125,339.96875,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.028,""cpuUserMicros"":30,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":463.750917,""cpuUserMicros"":503020,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":30.43475,""cpuUserMicros"":31358,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":4.223513,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.002583,""cpuUserMicros"":3,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.000917,""cpuUserMicros"":2,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.040666,""cpuUserMicros"":41,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":3.3260419999999997,""cpuUserMicros"":734,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.4345,""cpuUserMicros"":1418,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.351792,""cpuUserMicros"":2518,""cpuSystemMicros"":null}}","{""gcRequests"":5,""gcElapsedMs"":19.091749999999998,""bytesRead"":604482789,""bytesWritten"":503696,""recordsParsed"":2051,""lineAssemblyCopyCount"":10255,""lineAssemblyCopyBytes"":537330479,""indexWriteCalls"":2,""indexWriteBytes"":503013,""fsyncCount"":2,""fsyncElapsedMs"":3.32075}",1.0742500000000064,0.058459000000084416,1,0,45.40183448791504,45.0625,0.5911378860473633,0.48113536834716797,true,true,false,false,5,604482789,503696,2051,2,2,,
linear-resume,raw-cold-first-open,enabled,pressure,off,1,1,1,512,ok,1,2047,167.86124999999998,506.279167,,,,506.141917,1011.2997598417871,96.078125,96.078125,0.53125,97.046875,339.8125,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.021667,""cpuUserMicros"":24,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":455.981042,""cpuUserMicros"":504510,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":30.184792,""cpuUserMicros"":30997,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":4.174402,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.0025,""cpuUserMicros"":3,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.00125,""cpuUserMicros"":0,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.040084,""cpuUserMicros"":40,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.659876,""cpuUserMicros"":598.0000000000001,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.273875,""cpuUserMicros"":1264,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.613459,""cpuUserMicros"":2693,""cpuSystemMicros"":null}}","{""gcRequests"":5,""gcElapsedMs"":19.886458,""bytesRead"":604482789,""bytesWritten"":503696,""recordsParsed"":2051,""lineAssemblyCopyCount"":10255,""lineAssemblyCopyBytes"":537330479,""indexWriteCalls"":2,""indexWriteBytes"":503013,""fsyncCount"":2,""fsyncElapsedMs"":0.655208}",0.8681249999999636,0.05637500000000273,1,0,45.40183448791504,45.0625,0.5911378860473633,0.48113536834716797,true,true,false,false,5,604482789,503696,2051,2,2,,
linear-resume,raw-cold-first-open,enabled,pressure,off,1,0,1,768,ok,1,3071,268.751417,728.745834,,,,728.604958,1053.865372765891,96.9375,96.9375,0.46875,97.59375,355.125,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.023375,""cpuUserMicros"":26,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":676.915083,""cpuUserMicros"":736968,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":30.226584,""cpuUserMicros"":31888,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":4.564566,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.002084,""cpuUserMicros"":2,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.001167,""cpuUserMicros"":1,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.0375,""cpuUserMicros"":38,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.705168,""cpuUserMicros"":621,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.364166,""cpuUserMicros"":1350,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.91625,""cpuUserMicros"":2567,""cpuSystemMicros"":null}}","{""gcRequests"":7,""gcElapsedMs"":27.057834,""bytesRead"":873172195,""bytesWritten"":757644,""recordsParsed"":3075,""lineAssemblyCopyCount"":4937,""lineAssemblyCopyBytes"":644573229,""indexWriteCalls"":3,""indexWriteBytes"":756963,""fsyncCount"":2,""fsyncElapsedMs"":0.70075}",1.0738329999999223,0.05587500000001455,1,0,45.06785011291504,45.0625,0.2571535110473633,0.7233190536499023,true,true,false,false,7,873172195,757644,3075,3,2,,
linear-resume,raw-cold-first-open,enabled,pressure,off,1,1,1,768,ok,1,3071,257.589791,726.7426660000001,,,,726.5873750000001,1056.7702103236634,88.921875,88.921875,0.5,89.59375,347.796875,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.029833,""cpuUserMicros"":31,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":674.501667,""cpuUserMicros"":726296,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":31.079084,""cpuUserMicros"":32915,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":7.699763,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.00175,""cpuUserMicros"":2,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.000958,""cpuUserMicros"":1,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.029958,""cpuUserMicros"":30,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":2.550751,""cpuUserMicros"":597,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.410833,""cpuUserMicros"":1389,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.184333,""cpuUserMicros"":2434,""cpuSystemMicros"":null}}","{""gcRequests"":7,""gcElapsedMs"":26.647167,""bytesRead"":873172195,""bytesWritten"":757644,""recordsParsed"":3075,""lineAssemblyCopyCount"":4937,""lineAssemblyCopyBytes"":644573229,""indexWriteCalls"":3,""indexWriteBytes"":756963,""fsyncCount"":2,""fsyncElapsedMs"":2.546042}",1.0639169999999467,0.06558300000006057,1,0,45.06785011291504,45.0625,0.2571535110473633,0.7233190536499023,true,true,false,false,7,873172195,757644,3075,3,2,,
