scenario,operationClass,sessionMemoryMode,gcStrategy,secondaryArtifacts,repetitions,repetitionIndex,targetMiB,status,fileCount,entryCount,generationMs,firstOpenMs,exactAuthenticatedReopenMs,transcriptAheadReopenMs,repeatedLifecycleMs,firstOpenP95Ms,throughputMiBPerSecond,operationRssGrowthMiB,firstOpenRssGrowthMiB,lookupRssGrowthMiB,teardownRssGrowthMiB,maxRssMiB,phaseEvidenceJson,counterEvidenceJson,coldLookupP95Ms,warmLookupP95Ms,coldRangeReads,warmRangeReads,accountedMiB,reservedMiB,residentMiB,sidecarFileMiB,sidecarEnabled,coldRetirementActive,dictionaryArtifactEnabled,parentArtifactEnabled,gcRequests,bytesRead,bytesWritten,recordsParsed,indexWriteCalls,fsyncCount,failureCode
linear-resume,raw-cold-first-open,enabled,none,current,1,0,128,ok,1,512,39.621125000000006,607.414,,,,607.2845420000001,210.72942013190345,182.78125,182.78125,0.125,183.09375,369.546875,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.024792,""cpuUserMicros"":27,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":155.479334,""cpuUserMicros"":156307,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":88.397292,""cpuUserMicros"":96000,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":4.790083,""cpuUserMicros"":5750,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":46.151542,""cpuUserMicros"":42134,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.036291,""cpuUserMicros"":36,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":152.598042,""cpuUserMicros"":249735,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":5.541667,""cpuUserMicros"":3155,""cpuSystemMicros"":null}}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":201274397,""bytesWritten"":124961,""recordsParsed"":514,""lineAssemblyCopyCount"":2564,""lineAssemblyCopyBytes"":134675818,""indexWriteCalls"":1,""indexWriteBytes"":124283,""fsyncCount"":2,""fsyncElapsedMs"":0.578876}",0.8321669999999131,0.07308399999999438,1,0,45.39968490600586,45.0625,0.595362663269043,0.3169212341308594,true,true,true,true,0,201274397,124961,514,1,2,
linear-resume,raw-cold-first-open,enabled,none,current,1,1,128,ok,1,512,45.68175000000002,561.9700829999999,,,,561.798875,227.7701320267613,156.265625,156.265625,0.078125,156.515625,341.953125,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.021875,""cpuUserMicros"":24,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":122.722584,""cpuUserMicros"":144206,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":72.304334,""cpuUserMicros"":84581,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":4.276666,""cpuUserMicros"":4835,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":31.347084,""cpuUserMicros"":32409.999999999996,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.032,""cpuUserMicros"":32,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":150.437,""cpuUserMicros"":254861,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.974875,""cpuUserMicros"":3150,""cpuSystemMicros"":null}}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":201274397,""bytesWritten"":124961,""recordsParsed"":514,""lineAssemblyCopyCount"":2564,""lineAssemblyCopyBytes"":134675818,""indexWriteCalls"":1,""indexWriteBytes"":124283,""fsyncCount"":2,""fsyncElapsedMs"":0.541166}",0.6816669999999476,0.06537500000001728,1,0,45.39968490600586,45.0625,0.595362663269043,0.3169212341308594,true,true,true,true,0,201274397,124961,514,1,2,
linear-resume,raw-cold-first-open,enabled,none,current,1,2,128,ok,1,512,39.99733400000002,598.565125,,,,598.421542,213.8447341047476,177.0625,177.0625,0.09375,177.390625,365.0625,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.023167,""cpuUserMicros"":25,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":136.176583,""cpuUserMicros"":160780,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":84.074584,""cpuUserMicros"":98137,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":5.87625,""cpuUserMicros"":6761,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":37.666167,""cpuUserMicros"":39086,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.037958,""cpuUserMicros"":39,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":162.581958,""cpuUserMicros"":269240,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":8.4285,""cpuUserMicros"":3930,""cpuSystemMicros"":null}}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":201274397,""bytesWritten"":124961,""recordsParsed"":514,""lineAssemblyCopyCount"":2564,""lineAssemblyCopyBytes"":134675818,""indexWriteCalls"":1,""indexWriteBytes"":124283,""fsyncCount"":2,""fsyncElapsedMs"":0.714}",0.7534160000000156,0.11499999999989541,1,0,45.39968490600586,45.0625,0.595362663269043,0.3169212341308594,true,true,true,true,0,201274397,124961,514,1,2,
linear-resume,raw-cold-first-open,enabled,none,current,1,0,512,ok,1,2047,174.55275,1965.3425840000002,,,,1965.19575,260.5143775788659,143.296875,143.296875,0.109375,143.53125,385.984375,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.022334,""cpuUserMicros"":24,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":485.520917,""cpuUserMicros"":575445,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":84.174875,""cpuUserMicros"":91285,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":7.92975,""cpuUserMicros"":8808,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":40.117208,""cpuUserMicros"":43802,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.042791,""cpuUserMicros"":42,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":619.245542,""cpuUserMicros"":1064391,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.90475,""cpuUserMicros"":2974,""cpuSystemMicros"":null}}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":604305184,""bytesWritten"":503696,""recordsParsed"":2049,""lineAssemblyCopyCount"":10255,""lineAssemblyCopyBytes"":537330479,""indexWriteCalls"":2,""indexWriteBytes"":503013,""fsyncCount"":2,""fsyncElapsedMs"":0.6809160000000001}",1.0235420000003614,0.05774999999994179,1,0,45.40183448791504,45.0625,0.5975179672241211,1.258035659790039,true,true,true,true,0,604305184,503696,2049,2,2,
linear-resume,raw-cold-first-open,enabled,none,current,1,1,512,ok,1,2047,153.18425000000002,1917.6589999999999,,,,1917.532209,266.9922024718681,147.046875,147.046875,0.140625,147.234375,390,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.027333,""cpuUserMicros"":29,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":492.189041,""cpuUserMicros"":580510,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":83.402833,""cpuUserMicros"":90922,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":8.158416,""cpuUserMicros"":8879,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":38.648083,""cpuUserMicros"":41784,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.042709,""cpuUserMicros"":42,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":587.030083,""cpuUserMicros"":1015680,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":5.028375,""cpuUserMicros"":2933,""cpuSystemMicros"":null}}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":604305184,""bytesWritten"":503696,""recordsParsed"":2049,""lineAssemblyCopyCount"":10255,""lineAssemblyCopyBytes"":537330479,""indexWriteCalls"":2,""indexWriteBytes"":503013,""fsyncCount"":2,""fsyncElapsedMs"":0.6725}",0.8407079999997222,0.06124999999974534,1,0,45.40183448791504,45.0625,0.5975179672241211,1.258035659790039,true,true,true,true,0,604305184,503696,2049,2,2,
linear-resume,raw-cold-first-open,enabled,none,current,1,2,512,ok,1,2047,169.49370900000002,1923.7994589999998,,,,1923.675084,266.1400062281648,149.234375,149.234375,0.03125,149.3125,401.65625,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.034458,""cpuUserMicros"":36,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":497.821291,""cpuUserMicros"":592105,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":92.740208,""cpuUserMicros"":101485,""cpuSystemMicros"":null},""indexSerializationWrite"":null,""dictionaryBuild"":{""elapsedMs"":9.944042,""cpuUserMicros"":10781,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":43.615208,""cpuUserMicros"":47619,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.046209,""cpuUserMicros"":47,""cpuSystemMicros"":null},""fsync"":null,""commitPublicationClassification"":{""elapsedMs"":577.73225,""cpuUserMicros"":992904,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.646917,""cpuUserMicros"":2815,""cpuSystemMicros"":null}}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":604305184,""bytesWritten"":503696,""recordsParsed"":2049,""lineAssemblyCopyCount"":10255,""lineAssemblyCopyBytes"":537330479,""indexWriteCalls"":2,""indexWriteBytes"":503013,""fsyncCount"":2,""fsyncElapsedMs"":0.5788340000000001}",0.8638750000000073,0.12750000000005457,1,0,45.40183448791504,45.0625,0.5975179672241211,1.258035659790039,true,true,true,true,0,604305184,503696,2049,2,2,
