scenario,operationClass,sessionMemoryMode,gcStrategy,secondaryArtifacts,repetitions,repetitionIndex,openConcurrency,targetMiB,status,fileCount,entryCount,generationMs,firstOpenMs,exactAuthenticatedReopenMs,transcriptAheadReopenMs,repeatedLifecycleMs,firstOpenP95Ms,throughputMiBPerSecond,operationRssGrowthMiB,firstOpenRssGrowthMiB,lookupRssGrowthMiB,teardownRssGrowthMiB,maxRssMiB,phaseEvidenceJson,counterEvidenceJson,coldLookupP95Ms,warmLookupP95Ms,coldRangeReads,warmRangeReads,accountedMiB,reservedMiB,residentMiB,sidecarFileMiB,sidecarEnabled,coldRetirementActive,dictionaryArtifactEnabled,parentArtifactEnabled,gcRequests,bytesRead,bytesWritten,recordsParsed,indexWriteCalls,fsyncCount,failureCode,failureMessage
linear-resume,raw-cold-first-open,auto,pressure,off,1,0,1,2048,ok,1,8187,663.406458,1839.1827919999998,,,,1839.041375,1113.5380392358522,96.71875,96.71875,1.640625,98.734375,434.59375,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.028833,""cpuUserMicros"":31,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":1787.823042,""cpuUserMicros"":1922580,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":30.663667,""cpuUserMicros"":34891,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":17.227025,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.002,""cpuUserMicros"":3,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.001125,""cpuUserMicros"":1,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.042542,""cpuUserMicros"":42,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":1.148041,""cpuUserMicros"":617,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.264625,""cpuUserMicros"":1252,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.262,""cpuUserMicros"":2555,""cpuSystemMicros"":null}}","{""gcRequests"":16,""gcElapsedMs"":62.486,""bytesRead"":2216622620,""bytesWritten"":2030793,""recordsParsed"":8191,""lineAssemblyCopyCount"":13167,""lineAssemblyCopyBytes"":1719020196,""indexWriteCalls"":8,""indexWriteBytes"":2030108,""fsyncCount"":2,""fsyncElapsedMs"":1.143916}",1.807332999999744,0.06941600000027393,1,0,45.39923095703125,45.0625,0.5885343551635742,1.9374914169311523,true,true,false,false,16,2216622620,2030793,8191,8,2,,
linear-resume,raw-cold-first-open,auto,pressure,off,1,1,1,2048,ok,1,8187,759.9153330000001,1820.2519589999997,,,,1820.096916,1125.1189649179773,96.1875,96.1875,1.828125,98.453125,441.546875,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.031708,""cpuUserMicros"":34,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":1752.926416,""cpuUserMicros"":1883244,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":32.446167,""cpuUserMicros"":33593,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":9.503964,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.0035,""cpuUserMicros"":4,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.001042,""cpuUserMicros"":1,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.045292,""cpuUserMicros"":45,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":2.354416,""cpuUserMicros"":688,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.404125,""cpuUserMicros"":1389,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":11.931792,""cpuUserMicros"":2855,""cpuSystemMicros"":null}}","{""gcRequests"":15,""gcElapsedMs"":55.244958999999994,""bytesRead"":2216622620,""bytesWritten"":2030793,""recordsParsed"":8191,""lineAssemblyCopyCount"":13167,""lineAssemblyCopyBytes"":1719020196,""indexWriteCalls"":8,""indexWriteBytes"":2030108,""fsyncCount"":2,""fsyncElapsedMs"":2.349209}",1.8730420000001686,0.054249999999683496,1,0,45.39923095703125,45.0625,0.5885343551635742,1.9374914169311523,true,true,false,false,15,2216622620,2030793,8191,8,2,,
linear-resume,raw-cold-first-open,auto,pressure,off,1,2,1,2048,ok,1,8187,684.6405420000001,1842.5616250000003,,,,1842.412083,1111.496067329634,95.375,95.375,1.984375,97.578125,432.9375,"{""descriptorSecurityPreflight"":{""elapsedMs"":0.033625,""cpuUserMicros"":35,""cpuSystemMicros"":null},""semanticScan"":{""elapsedMs"":1788.224584,""cpuUserMicros"":1926232,""cpuSystemMicros"":null},""indexTailBuildScan"":{""elapsedMs"":31.934,""cpuUserMicros"":36862,""cpuSystemMicros"":null},""indexSerializationWrite"":{""elapsedMs"":15.766847,""cpuUserMicros"":null,""cpuSystemMicros"":null},""dictionaryBuild"":{""elapsedMs"":0.002667,""cpuUserMicros"":3,""cpuSystemMicros"":null},""parentBuild"":{""elapsedMs"":0.001083,""cpuUserMicros"":2,""cpuSystemMicros"":null},""metadataDeltaPublication"":{""elapsedMs"":0.042291,""cpuUserMicros"":42,""cpuSystemMicros"":null},""fsync"":{""elapsedMs"":0.909,""cpuUserMicros"":744,""cpuSystemMicros"":null},""commitPublicationClassification"":{""elapsedMs"":1.520209,""cpuUserMicros"":1502,""cpuSystemMicros"":null},""hotSuffixMaterialization"":{""elapsedMs"":4.443375,""cpuUserMicros"":2598,""cpuSystemMicros"":null}}","{""gcRequests"":16,""gcElapsedMs"":64.264586,""bytesRead"":2216622620,""bytesWritten"":2030793,""recordsParsed"":8191,""lineAssemblyCopyCount"":13167,""lineAssemblyCopyBytes"":1719020196,""indexWriteCalls"":8,""indexWriteBytes"":2030108,""fsyncCount"":2,""fsyncElapsedMs"":0.9039170000000001}",1.9588749999998072,0.06966600000032486,1,0,45.39923095703125,45.0625,0.5885343551635742,1.9374914169311523,true,true,false,false,16,2216622620,2030793,8191,8,2,,
